t,y,u,ref,a1_est,a2_est,b1_est,b2_est,r1,r2,r3,s0,s1,s2,t0
0.0,0.1,34.06625316695299,0.0,-2.006320008667282,1.0,-0.0002928370247095777,-0.0002928370247095777,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.02,0.09039448733016113,11.709801315505572,0.0,-2.006320008667282,1.0,-0.0002928370247095777,-0.0002928370247095777,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.04,0.06801773981671444,-7.150980719067818,0.0,-2.006320008667282,1.0,-0.0002928370247095777,-0.0002928370247095777,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.06,0.044739640121349365,-6.768511659152951,0.0,-2.006319709763251,1.0000003306662166,-0.0003315573817029058,-0.0004054826152289385,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.08,0.02581379796388714,-6.023316439354749,0.0,-2.0063196067408375,1.0000004785185117,-0.00030920207200214265,-0.0004131663936917131,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.1,0.010794800282766609,-6.63311925359271,0.0,-2.002880216923998,1.0046871017333394,-0.0003130181964892581,-0.0003820152860190618,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.12,-0.0004501769173515086,-5.973681488645719,0.0,-1.9983057403389548,1.0119427994345482,-0.00028879336489388634,-0.0003385574032580041,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.14,-0.008006299579758803,-0.138959060063236,0.0,-1.9995828882046989,1.0126333725315535,-0.00010466593792060695,-0.0003683833487109828,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.16,-0.013823030391485115,-2.4728828556786975,0.0,-1.9977640434933632,1.0136202556517,-0.0002032842489330501,-0.00034796896272389863,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.18,-0.018962349083579695,-6.851082361733216,0.0,-1.9987655334963332,1.0112785806736375,-0.00016608520188003136,-0.00037321709276881847,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.2,-0.02149166644262351,4.797673226301173,0.0,-2.0139560022617893,0.9992406131554221,0.00012152007991031428,-0.0005259553554204262,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.22,-0.023555594922417954,-2.280125815787037,0.0,-1.99000003692516,1.0267730361995102,-0.0005110957333365792,-0.00022312897987477042,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.24,-0.026505411220983415,-5.354868838562101,0.0,-1.9923176533503044,1.0182843895363023,-0.00032357079501555406,-0.00032927675489259547,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.26,-0.02738780437414376,0.765653971093263,0.0,-2.000360749953907,1.0117645072223693,-0.000216176879827967,-0.00040590411826138886,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.28,-0.02709994150683935,-2.7795863804966032,0.0,-1.9954263247997885,1.0163260051395153,-0.0003088089603521663,-0.0003639426583273573,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.3,-0.026393811118321297,-0.5227876049738587,0.0,-1.997472487799564,1.0164917746357987,-0.0003298653232217494,-0.0003501531955285131,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.32,-0.024887794436689467,1.2251285608722258,0.0,-1.9987073483246893,1.015365672710957,-0.0003135655630266117,-0.00036064235987131026,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.34,-0.02374464693896311,-3.735953845806044,0.0,-1.9963706050663488,1.016713972491196,-0.00032047277307737634,-0.0003559472038504031,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.36,-0.02201650290122819,2.1864698200230857,0.0,-2.0020606307691247,1.0139596695106325,-0.00032825728107510247,-0.00037067730153116026,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.38,-0.019973892710166866,2.1748902101827223,0.0,-1.9999020636948024,1.016497694975024,-0.00036897289704669237,-0.0003466147293219948,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.4,-0.01933437415874217,0.04682687996995849,0.0,-1.9972527917877108,1.0162469320065424,-0.00031297412812633353,-0.0003721999571144274,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.42,-0.019467497983664653,-3.5022639013446657,0.0,-1.9923076546606027,1.0187195483238332,-0.0003016514894578846,-0.0003494524269109713,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.44,-0.018711983045809368,1.035501686704487,0.0,-1.9939218883889618,1.0176293266047927,-0.00029194308798453884,-0.0003610556191769493,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.46,-0.01735251383463304,-4.320198450088268,0.0,-1.9914400915434856,1.0204411385933394,-0.000343157939888794,-0.00033503620792482496,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.48,-0.015140971264426206,1.6656883013236268,0.0,-1.9945530428039933,1.0204184114614678,-0.0003874495625336338,-0.0003095738116537206,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.5,-0.012247898640835135,2.048479051945617,0.0,-1.9954674824692709,1.0189283323179696,-0.00036084790560194735,-0.000323297098099268,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.52,-0.010519776069509813,-2.672537441986428,0.0,-1.9952360264171984,1.0188143716915816,-0.00034820568299835777,-0.00033124963672890743,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.54,-0.008675391053767736,1.7315984920188847,0.0,-1.99817882889862,1.0169705555904254,-0.0003687600864157861,-0.00034429532442739407,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.56,-0.00661031046723106,4.128683080909951,0.0,-1.9984666253538197,1.0164660902087974,-0.0003606597273701425,-0.0003492208925513177,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.58,-0.006303070152204386,2.5665090477459174,0.0,-1.9980000536167657,1.0158150849360257,-0.00030881858364517026,-0.00037749284131337075,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.6,-0.007996218122751232,-3.3937183359350644,0.0,-1.993991774404128,1.0150707721072434,-0.00019311517377894758,-0.0003848685814086849,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.62,-0.009497681479954131,-1.4118600635502108,0.0,-1.9920692074153654,1.0155314674306855,-0.00018266159163962464,-0.0003719714903890264,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.64,-0.009651986908895504,-3.761956018093219,0.0,-1.9901020749624436,1.0176313981031773,-0.00023289418809606974,-0.0003428355947380152,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.66,-0.008352284307513036,-1.279233845001107,0.0,-1.990791124185693,1.0176951230688105,-0.000225540153046201,-0.00033447071833381573,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.68,-0.00562918047050014,-0.10492745396094827,0.0,-1.9917588502557455,1.0153494653476047,-0.0001705771297457203,-0.00035006130486870876,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.7000000000000001,-0.0025363254098741263,4.204993808965953,0.0,-1.9913819031042073,1.0145975373250726,-0.00016400370764337133,-0.0003342766687313846,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.72,-0.0006601475116939982,1.862912901134643,0.0,-1.9914339165868944,1.0150542855875548,-0.00016364608142971257,-0.00033556607146990414,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.74,-0.000565048337147758,-2.2580657025953004,0.0,-1.9913635267221408,1.014618553418329,-0.0001331170518467684,-0.00034446041688274343,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.76,-0.000357804934060769,-1.6959135401342846,0.0,-1.9922028631707254,1.0139345457935172,-0.000136779480533282,-0.00035626154340306004,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.78,0.0010050485148354396,2.6339808835502687,0.0,-1.9927018216416874,1.0121773212543177,-9.757340658456487e-05,-0.00037817835121464646,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.8,0.0020995537855052447,1.091004475950871,0.0,-1.9929539649498564,1.012228987609875,-0.00010098630448591056,-0.00037983624420814257,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.8200000000000001,0.0021165169764619306,-0.6075446566002831,0.0,-1.9930911254911352,1.0120035070545959,-9.413650421011537e-05,-0.00038339275982176256,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.84,0.0020052820583851285,2.3498622428188307,0.0,-1.9931335473762841,1.011950651083937,-9.454042471916774e-05,-0.00038452947099968754,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.86,0.0013965064425402731,-1.9986543184677839,0.0,-1.9932358960173016,1.012482002150221,-0.00010865373032180987,-0.00037518483196879066,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
0.88,0.0006937107844130035,-0.7189527820464647,0.0,-1.9931906741869894,1.0127202647519233,-0.00011413626742420227,-0.00037282479818380785,-1.2033447024137292,0.23239066389667679,-0.029045961482947642,-366.77360364882406,697.1883841780135,-331.08655460390986,-0.6717740747203834
