t,y,u,ref,a1_est,a2_est,b1_est,b2_est,Kp,Ki,Kd
0.0,0.1,28.423256647977613,0.0,0.0,0.0,0.0,0.0,40.0,1.0,5.0
0.02,0.0920381195892008,2.522822932924133,0.0,-0.0006511802452236863,-0.0007923460302831603,-0.0060090629993162495,0.021718704651200866,40.0,1.0,5.0
0.04,0.07564044368671143,-0.6980067266222849,0.0,-0.0017963379098087657,-0.0022481836686991208,-0.03402295876646394,0.013874547154928231,40.0,1.0,5.0
0.06,0.05918647417136645,-1.5587511998101178,0.0,-0.1320109591643504,-0.16520625869373867,-0.0069199158875904825,0.010738503044662222,40.0,1.0,5.0
0.08,0.04376473335446603,-5.389081031980597,0.0,-0.20829207298027308,-0.2600176994492315,-0.002022146170288561,0.000657972798019324,40.0,1.0,5.0
0.1,0.03065132912228198,0.308359346446649,0.0,-0.2150252712519353,-0.2622565669351311,-0.001057341310753971,0.0004812730225249448,40.0,1.0,5.0
0.12,0.019218024064870123,-3.085519754385996,0.0,-0.2202439435816526,-0.26508999512378517,-0.0007482022283241528,0.0010386731709811753,40.0,1.0,5.0
0.14,0.008719141088152383,-1.6685194356412851,0.0,-0.23606110236256864,-0.2810395922891797,0.00035649907995024307,0.001248559465554762,40.0,1.0,5.0
0.16,-0.0003326328833699302,-3.6347194961380516,0.0,-0.24141350739553882,-0.28208981616444573,0.00021698650717405087,0.0018943424048644517,40.0,1.0,5.0
0.18,-0.007833536597478841,-0.13524353422980853,0.0,-0.2598632684265605,-0.3024113090213097,0.0014069145092078616,0.0016868860905817989,40.0,1.0,5.0
0.2,-0.014279960154714092,-5.374209525624927,0.0,-0.25873465765994874,-0.29971454636003836,0.0013612426407453011,0.0015667470317653083,40.0,1.0,5.0
0.22,-0.01920346151452452,-3.5518130920000948,0.0,-0.2637550601067194,-0.30380229750376997,0.0013263455232997124,0.001809162145716528,40.0,1.0,5.0
0.24,-0.02163496019300806,-0.8295438052715178,0.0,-0.2829939243316273,-0.31096391430057074,0.0013509055528576916,0.001880944398340168,40.0,1.0,5.0
0.26,-0.022920479007823884,-0.1425907910258748,0.0,-0.29609605490831586,-0.32173225986319953,0.0017368130264915614,0.0017063499504869387,40.0,1.0,5.0
0.28,-0.02406624147338021,-2.4625947687804586,0.0,-0.30119560244090265,-0.3263330736833477,0.0017260923593391034,0.0018500089940452942,40.0,1.0,5.0
0.3,-0.024601443756434506,-0.7143676517673636,0.0,-0.3087413862590759,-0.3330734251013799,0.001864997684123708,0.0018152358105129808,40.0,1.0,5.0
0.32,-0.024362093479566513,-1.460832443376364,0.0,-0.3141709484878798,-0.33766194788666526,0.0018583229974856732,0.0018903745865046055,40.0,1.0,5.0
0.34,-0.02363992558418297,-0.4535972203047096,0.0,-0.3267433400760977,-0.34382994294232005,0.0018086225520379767,0.0019043917739811572,40.0,1.0,5.0
0.36,-0.022506706440653713,0.1821441030456874,0.0,-0.3314517332291439,-0.3487033987121638,0.001953742644826333,0.0018038079129168332,40.0,1.0,5.0
0.38,-0.021436243861482487,-1.5706064415712464,0.0,-0.3512337683680867,-0.3457708301610494,0.001053343229298663,0.0023345208075794387,40.0,1.0,5.0
0.4,-0.02009475082156822,3.9403016297715094,0.0,-0.3995587147239468,-0.35271755807695715,0.0014798777623670606,0.001155305321833348,40.0,1.0,5.0
0.42,-0.019574031140674845,-1.2320420568610544,0.0,-0.39937259701327615,-0.34610973420891916,0.001276678233602207,0.001114818423542536,40.0,1.0,5.0
0.44,-0.01996991428381503,-3.933910238486935,0.0,-0.3991354933710267,-0.3430170747762612,0.001296217076422493,0.0009919352743143115,40.0,1.0,5.0
0.46,-0.01897955415340231,0.010357047748706272,0.0,-0.40626754880901517,-0.34694503198695503,0.0012294000892357564,0.0009712615918681216,40.0,1.0,5.0
0.48,-0.016960419103103606,0.8690833064934097,0.0,-0.4204134620631955,-0.35001624885446053,0.0010902998435710371,0.0008649861131689642,40.0,1.0,5.0
0.5,-0.0153059552276669,1.3340960577362484,0.0,-0.4227928449225225,-0.3522682523310639,0.0011465564457116804,0.0008092869683140292,40.0,1.0,5.0
0.52,-0.014393303660024745,-1.6195781140125232,0.0,-0.4244348560914629,-0.3459420446122419,0.0010377179507501254,0.0007322557543088374,40.0,1.0,5.0
0.54,-0.013488019613912921,-1.9556460924900545,0.0,-0.42420285957267706,-0.34485829144603114,0.001056272657312221,0.0007038329294978201,40.0,1.0,5.0
0.56,-0.01162112371452108,0.8492195091584007,0.0,-0.4252192719451232,-0.3460451637227175,0.0010498512100766122,0.0006849109202991936,40.0,1.0,5.0
0.58,-0.009503697614123282,0.32282849365459515,0.0,-0.4253059626293046,-0.3462007568970568,0.0010492149305838683,0.0006836364786591828,40.0,1.0,5.0
0.6,-0.00778953105589593,0.18996875761596088,0.0,-0.4287819737828168,-0.34697709318019193,0.0009604882293668302,0.0006747750997123839,40.0,1.0,5.0
0.62,-0.006274752724686344,1.5552415589489132,0.0,-0.4287065725161839,-0.3467995674356459,0.0009557892095465745,0.0006808057286099105,40.0,1.0,5.0
0.64,-0.005310681373482718,-1.22828379112597,0.0,-0.4366590231493838,-0.33789014249603333,0.000803564494112911,0.0005654229170436844,40.0,1.0,5.0
0.66,-0.004475915707229429,-1.4650071138165468,0.0,-0.43950179584561255,-0.33726500077744553,0.0006230075684631485,0.0006368841652076604,40.0,1.0,5.0
0.68,-0.002880750739464126,4.217956744098749,0.0,-0.4405447394496759,-0.3380316229605631,0.000648532568781546,0.0005639527889282169,40.0,1.0,5.0
0.7000000000000001,-0.0021099560013195023,-2.780816860756498,0.0,-0.44840590613729736,-0.3320067827988752,0.000581029281552149,0.0003891491972488801,40.0,1.0,5.0
0.72,-0.0017733426722511656,-0.1789450519784071,0.0,-0.45000876826949393,-0.3298168890620561,0.0005958639574334107,0.0003886448956898167,40.0,1.0,5.0
0.74,-0.0005812108856300645,0.5373901725191815,0.0,-0.4503073240254838,-0.3292702170148109,0.0006097944838095197,0.00039926157941802255,40.0,1.0,5.0
0.76,0.0005022816779376141,0.7852224401710751,0.0,-0.4517027501173133,-0.32845158819649256,0.0005594236803004068,0.00036816438394377026,40.0,1.0,5.0
0.78,0.0012016387914203285,1.692018291693449,0.0,-0.455161038574656,-0.3262151168942327,0.0004729467996318501,0.0004059401149581305,40.0,1.0,5.0
0.8,0.0011831630419484448,-2.6505911384286467,0.0,-0.45693182318765474,-0.32602842099231016,0.0005000838238485684,0.00035764587258757486,40.0,1.0,5.0
0.8200000000000001,0.0014528704058614909,2.2094769493644333,0.0,-0.4594231128138535,-0.32453872941358936,0.0004708047860366106,0.0003996824696830591,40.0,1.0,5.0
0.84,0.001860934796032843,-1.876175823519493,0.0,-0.46386226362456806,-0.3233743023918389,0.00048642110893260616,0.00034959056540067094,40.0,1.0,5.0
0.86,0.0021831575400772514,1.3753116357707857,0.0,-0.4725400147482146,-0.3161331843466042,0.0002834301453704392,0.0001968304323561054,40.0,1.0,5.0
0.88,0.002665849441954472,3.133319230944246,0.0,-0.4725730071961033,-0.3161847306150712,0.00028090092509985045,0.00019877147130343458,40.0,1.0,5.0
0.9,0.0018451003559835934,-3.921055517901308,0.0,-0.4748772965796961,-0.3167403879816383,0.0002666078038601586,0.00013885529392414252,40.0,1.0,5.0
0.92,0.0012666918128520946,1.264523662365658,0.0,-0.4876686486986773,-0.30639175233003507,8.258174202185542e-05,1.2859299444182822e-05,40.0,1.0,5.0
0.9400000000000001,0.00147421895007113,3.9791395474636593,0.0,-0.5000189923701936,-0.2953125397383327,0.00011394863169291328,-9.531434807889508e-05,40.0,1.0,5.0
0.96,0.00015552590162987742,-2.7347347574164433,0.0,-0.5053792117682215,-0.2889277002852591,0.00017477420164129838,-2.234066439231103e-05,40.0,1.0,5.0
0.98,-0.00152659172540082,-1.8298020586172528,0.0,-0.5068616534751405,-0.28851685012003886,0.0001777297754317807,-7.823572749726415e-06,40.0,1.0,5.0
1.0,-0.0018816934949010423,0.19861850245026802,0.0,-0.5133485171667207,-0.28679355662912753,0.00014856645043231467,-2.1717663382360487e-05,40.0,1.0,5.0
1.02,-0.0017710175829739965,1.2934675064054955,0.0,-0.5166482589150692,-0.2865691360958287,0.0001615290583702734,-3.335811489623203e-05,40.0,1.0,5.0
1.04,-0.0021084717097943403,-1.4401205125133782,0.0,-0.5185809932737752,-0.28659334692771327,0.00016801767974415247,-1.926800334650187e-05,40.0,1.0,5.0
1.06,-0.0024163063426867535,-0.2170607265910101,0.0,-0.5237984438926985,-0.2863900480454912,0.00014878733058975343,-2.3723584590781944e-05,40.0,1.0,5.0
1.08,-0.00225412958748704,1.0042311201076248,0.0,-0.5247232400794856,-0.28701795873077757,0.00015523873490653635,-2.7334212601497855e-05,40.0,1.0,5.0
1.1,-0.0023367109286772207,-1.410108282485286,0.0,-0.5307500974907711,-0.2861479933965615,0.0001348385175765321,-1.1822055348456276e-05,40.0,1.0,5.0
1.12,-0.002315204898561233,1.3640682717880679,0.0,-0.5519376593506529,-0.27930939144167766,6.309494651574161e-05,-8.727170027206688e-05,40.0,1.0,5.0
1.1400000000000001,-0.00229484895487878,1.1323599253190075,0.0,-0.5644388803237727,-0.2764333536147476,0.0001125739845869038,-0.00010104695512301282,40.0,1.0,5.0
1.16,-0.003020040702396457,-2.185897835718763,0.0,-0.5730409899338158,-0.2755647129971735,0.00012745812015509738,-5.4345433611862164e-05,40.0,1.0,5.0
1.18,-0.0034558065452582804,-0.016247126123865738,0.0,-0.5739977737949186,-0.27663723217792746,0.00012858842534992207,-5.45278449683179e-05,40.0,1.0,5.0
1.2,-0.0032685477837340205,-0.3308439344758819,0.0,-0.5793309192635945,-0.2781584703555081,0.00011196197701032249,-5.747599059028888e-05,40.0,1.0,5.0
1.22,-0.0030003056900415786,0.8973392758953409,0.0,-0.6013820271859698,-0.25005631140696116,-6.82577043240762e-05,-9.147910888036108e-05,40.0,1.0,5.0
1.24,-0.0029169155602027565,-5.465155098710923,0.0,-0.6304771896639382,-0.217166566329002,-5.256445402433375e-05,-0.0002582658695631261,40.0,1.0,5.0
1.26,-0.0015143401712576353,3.7716058507423824,0.0,-0.6573819634967721,-0.17280525834188415,4.981634112218913e-05,-0.00012341345538647685,40.0,1.0,5.0
1.28,0.0003745946571645735,2.4872810598618615,0.0,-0.667915095111815,-0.16407305611908046,2.6548810622290068e-05,-0.00010729053887537898,40.0,1.0,5.0
1.3,0.00043306335630512714,-2.6974952989553462,0.0,-0.6777925390271784,-0.15925728148666926,1.9325797197655357e-05,-0.0001343221592221595,40.0,1.0,5.0
1.32,0.0005558276266766804,0.6005146573799376,0.0,-0.7430630174233517,-0.11054709146419482,-2.530440149439551e-05,-0.0001412199671512517,40.0,1.0,5.0
1.34,0.0012961782624955297,-1.225542090495394,0.0,-0.8141896274695112,-0.0667218641012991,-3.049925059592812e-05,-0.00017751459080394538,40.0,1.0,5.0
1.36,0.0022277514989080607,0.8278944031306195,0.0,-0.825052656403061,-0.06388163525781514,4.9621418718095825e-06,-0.00015827732336991338,40.0,1.0,5.0
1.3800000000000001,0.003289850116650106,3.5087515883630163,0.0,-0.8352848960890258,-0.06433787786293405,-8.925299536118995e-06,-0.00013962305084031534,40.0,1.0,5.0
1.4000000000000001,0.003102817953865386,-2.5305092477387707,0.0,-0.834679398725195,-0.05958167350386118,-8.733496039378068e-06,-0.0001311280526120051,40.0,1.0,5.0
1.42,0.0026489330548755377,1.2546262704853506,0.0,-0.8626941315531359,-0.050359655567527015,-4.3208769472890086e-05,-0.00013584208747851738,40.0,1.0,5.0
1.44,0.0025854136146732576,-2.293113458375184,0.0,-0.9059579264216024,-0.033308128915569446,-6.691936754474059e-05,-0.00018441160860629377,40.0,1.0,5.0
1.46,0.002842340467640465,0.2862205988941542,0.0,-0.9486604776370763,-0.014055003649766612,-4.476958427120224e-05,-0.0001732318823875256,40.0,1.0,5.0
1.48,0.003704921075261314,1.517004006764384,0.0,-0.9552327388585639,0.0012275241185244201,-7.683607005253953e-05,-0.0001955183006241889,40.0,1.0,5.0
1.5,0.0040628701102152056,3.200560197804278,0.0,-1.0571364630686937,0.12040709609281133,-0.00013068582279678013,-0.000278801110637896,40.0,1.0,5.0
1.52,0.003065031097926734,1.0218190816290709,0.0,-1.2432803858777783,0.32869896758051975,-0.00011101322780744706,-0.0002832457803031605,40.0,1.0,5.0
1.54,0.0008501012908765856,-1.4292396527693116,0.0,-1.278889548134054,0.3746728570670752,-6.330528267436298e-05,-0.0002500073045174942,40.0,1.0,5.0
1.56,-0.0012401479262093545,-4.002654222268227,0.0,-1.3327264007780313,0.42030445307310527,-9.969792939634465e-05,-0.00020313716796699612,40.0,1.0,5.0
1.58,-0.0017475769999033954,2.1270352555513856,0.0,-1.3433821649515068,0.43661498786650316,-0.00011899262579985454,-0.00019392595810043727,40.0,1.0,5.0
1.6,-0.00171680125847552,-3.572568304283293,0.0,-1.3505576309048977,0.4442824239677981,-0.00011981297553661572,-0.00020828499108344522,40.0,1.0,5.0
1.62,-0.0012735709553166198,1.3111729313651614,0.0,-1.354969115074785,0.453902633500792,-0.00011193678684195426,-0.00019981403681887473,40.0,1.0,5.0
1.6400000000000001,-0.0001761706173586616,1.574871614150748,0.0,-1.3724754528302854,0.46362591288410065,-0.0001298946783967477,-0.00021530992375978647,40.0,1.0,5.0
1.6600000000000001,7.497570752525894e-05,1.6992640862476924,0.0,-1.3761435334225096,0.466435819137728,-0.00014065573691236032,-0.00021430848208408345,40.0,1.0,5.0
1.68,-0.0006321922659385181,-4.453351361743461,0.0,-1.3780960894320102,0.4686140194596209,-0.0001431584444956988,-0.0002077558090654157,40.0,1.0,5.0
1.7,-0.0005368574017476783,3.037010374754356,0.0,-1.4420261216755232,0.5283417921941391,-0.0001785056111115441,-0.00020334474480213752,40.0,1.0,5.0
1.72,-3.015882784485307e-05,-3.8980971050113435,0.0,-1.481832210675842,0.5558905184363412,-0.0001816357679767729,-0.00022684295267854233,40.0,1.0,5.0
1.74,0.0007285072294624608,3.1563361791110833,0.0,-1.5235351299684476,0.5888270733451079,-0.00017997172249395473,-0.00021212697354843727,40.0,1.0,5.0
1.76,0.0017089931237041093,-0.3080805480734024,0.0,-1.5249542493616273,0.5880439098255317,-0.00017928046384156298,-0.0002122890913830787,40.0,1.0,5.0
1.78,0.0018662062599340504,1.5634452044384881,0.0,-1.5247963212591145,0.5890264575745369,-0.00017916115653936974,-0.00021259873108381692,40.0,1.0,5.0
1.8,0.0016675973137373625,-0.589159683511656,0.0,-1.527038384912305,0.5959022781341431,-0.0001785634123555895,-0.00021057810881112518,40.0,1.0,5.0
1.82,0.0011942213461346566,0.3086778084933879,0.0,-1.538198585411208,0.6098836667540148,-0.0001827789659246623,-0.00021344650360252364,40.0,1.0,5.0
1.84,0.0008105282098647495,0.38122985380310503,0.0,-1.5389807173063765,0.6122986840708874,-0.00018021202869790702,-0.00021214184748177917,40.0,1.0,5.0
1.86,0.00022992717226694907,-1.6932686896294664,0.0,-1.578824407070806,0.6357176342986652,-0.00021174946294086455,-0.0002402082536752605,40.0,1.0,5.0
1.8800000000000001,3.499284207250975e-05,-2.1032722474840284,0.0,-1.6558999439885291,0.6942547035143356,-0.00022231285861868972,-0.0002628379479955061,40.0,1.0,5.0
1.9000000000000001,0.0009520473797762975,1.5175097910047772,0.0,-1.6852326750602937,0.7151784323720469,-0.00021403982270493485,-0.0002536907550844453,40.0,1.0,5.0
1.92,0.002046652052425725,2.153496483989191,0.0,-1.6974528043208628,0.7320888972228683,-0.00022484636772034493,-0.00026281304318823915,40.0,1.0,5.0
1.94,0.0020791874333044693,1.9992598767822072,0.0,-1.7008722888737287,0.7306913242553009,-0.0002307979836396221,-0.00026402656109127457,40.0,1.0,5.0
1.96,0.0009087851949467613,-5.950237338024985,0.0,-1.7254683355476201,0.7398444228013334,-0.0002406221217163445,-0.0002852666711333771,40.0,1.0,5.0
1.98,0.0009011191548421844,-0.426845292364018,0.0,-1.8663031353178183,0.8534151943861336,-0.00026272938066993114,-0.00029126744470721984,40.0,1.0,5.0
2.0,0.002766593316135215,0.7984776029473538,0.0,-1.8744774399700823,0.8544316424624209,-0.00025979550416543857,-0.00029035398653540624,40.0,1.0,5.0
2.02,0.004540725148934415,4.413599726535527,0.0,-1.8759604568791852,0.8612202669619214,-0.00026041346592382174,-0.0002924952660344006,40.0,1.0,5.0
2.04,0.004817284043568704,0.9449426209529737,0.0,-1.882518908154641,0.8767082696889082,-0.00025785744845819653,-0.0002899248286913595,40.0,1.0,5.0
2.06,0.003555129375378031,-2.895762064264392,0.0,-1.8969210175814428,0.8978471944144581,-0.00026365770411103075,-0.0002841552576797431,40.0,1.0,5.0
2.08,0.0028867124826715274,1.7326569238296166,0.0,-1.8969062047838996,0.898040163964967,-0.0002635958918267023,-0.00028423433852153114,40.0,1.0,5.0
2.1,0.002577137880544315,-0.7625806425349689,0.0,-1.913234178847792,0.9161702508970127,-0.00027098030558609813,-0.00028425045091533464,40.0,1.0,5.0
2.12,0.0019997780004844972,2.3620321944746454,0.0,-1.9136427834502507,0.9169384644335701,-0.0002702134997049112,-0.0002845670601421785,40.0,1.0,5.0
2.14,0.000966678667757052,-3.679744707395952,0.0,-1.9175240211823896,0.9215828025730123,-0.0002710533903255277,-0.0002821956088583003,40.0,1.0,5.0
2.16,0.0003255642902754856,1.1957144612071566,0.0,-1.9221878459633126,0.9255419441545378,-0.00027387568835243866,-0.000284050382385932,40.0,1.0,5.0
2.18,0.00041392341693077014,1.8879792566782383,0.0,-1.940707449434845,0.9414448064683505,-0.0002791955965292503,-0.00028854080179139543,40.0,1.0,5.0
2.2,-0.0003981210908951539,0.31794629825513715,0.0,-1.9414474239114454,0.9420687982731836,-0.0002779747943457876,-0.00028830014878744337,40.0,1.0,5.0
2.22,-0.0018586582587603808,-5.957443388429696,0.0,-1.9440724605052824,0.9439430861278902,-0.0002791673750825949,-0.00028656178393554377,40.0,1.0,5.0
2.24,-0.0016794926960963042,4.000409913528697,0.0,-1.9441512347791614,0.9444633197750778,-0.0002789854358831494,-0.000286057731283579,40.0,1.0,5.0
2.2600000000000002,-0.0009378526047838679,0.14422848754812162,0.0,-1.9451421225871819,0.9449996396364045,-0.00027887874042434514,-0.0002861116252104747,40.0,1.0,5.0
2.2800000000000002,-0.0014158425789554832,-1.6825163321079835,0.0,-1.945158338237566,0.9449822266550904,-0.00027887472893073736,-0.0002860936548924806,40.0,1.0,5.0
2.3000000000000003,-0.0014523136285445677,0.09562034155766877,0.0,-1.9451740090492013,0.9449617780867874,-0.0002788965592274658,-0.0002861082655246436,40.0,1.0,5.0
2.32,-0.0010332620334563116,1.2086335420678458,0.0,-1.9478144437118248,0.9466014360069824,-0.0002798270325485457,-0.0002869639330768988,40.0,1.0,5.0
2.34,-0.0010026742757140777,0.5150066202325676,0.0,-1.951640298032717,0.9492509886304887,-0.0002802746199563066,-0.0002874983080629322,40.0,1.0,5.0
2.36,-0.0014831687718036253,-1.0306664957932066,0.0,-1.9517284032916544,0.9492189942491536,-0.0002802045334263876,-0.0002874444834048553,40.0,1.0,5.0
2.38,-0.0018220328854441888,-1.295336379303749,0.0,-1.9517204984743006,0.9492422659789191,-0.0002801895632382257,-0.00028744813572510345,40.0,1.0,5.0
2.4,-0.001491273702941543,1.3885646394107907,0.0,-1.9531154578070835,0.95127585279973,-0.0002806289224853253,-0.0002871283274148221,40.0,1.0,5.0
2.42,-0.00119724024915452,-0.8529750989977462,0.0,-1.9561438978477008,0.9546042693915452,-0.0002818887359994108,-0.0002878911750257925,40.0,1.0,5.0
2.44,-0.001067613643594522,-0.939963931457857,0.0,-1.9562171343510926,0.9547817666167745,-0.0002817024578351853,-0.00028787899226565076,40.0,1.0,5.0
2.46,-0.00041969574009177073,2.631136959998828,0.0,-1.956457797968662,0.9548672931715761,-0.0002818248060950177,-0.0002881978443169087,40.0,1.0,5.0
2.48,-0.0002696684503188232,-0.3126964685849495,0.0,-1.9565463940824732,0.9549763593751764,-0.00028204765633192046,-0.00028828987849856274,40.0,1.0,5.0
2.5,-0.0008002706523123906,-2.6381843682526775,0.0,-1.9596196394129881,0.9579809076644646,-0.00028269932294280355,-0.00028943720584109653,40.0,1.0,5.0
2.52,-0.00047180370524210253,0.8811360266601684,0.0,-1.9600429212818824,0.958496486292951,-0.0002823690270868672,-0.00028921313617982807,40.0,1.0,5.0
2.54,0.0003682100238033889,2.7980784493448088,0.0,-1.9617817648726918,0.9600015475454867,-0.0002827170674319417,-0.00028998515609144216,40.0,1.0,5.0
2.56,0.00013314070672802657,-0.8907680377658352,0.0,-1.9680325664917921,0.9656544470151281,-0.0002834245126454779,-0.00028986117974776364,40.0,1.0,5.0
2.58,-0.0006596181962728587,-1.3969282894543211,0.0,-1.9699656754980666,0.9670671131760717,-0.00028394465268100126,-0.00028975581334664946,40.0,1.0,5.0
2.6,-0.0007866238656478601,0.5696881566353614,0.0,-1.971249906421559,0.9687005653663213,-0.00028445745681765977,-0.0002897279006351116,40.0,1.0,5.0
2.62,-0.0006763545804958509,-0.874635234936173,0.0,-1.9721710660117093,0.9697570103529969,-0.00028469631719226353,-0.00028993508416704536,40.0,1.0,5.0
2.64,-0.0004810600743477146,0.16492106555320102,0.0,-1.9807391754206367,0.9768003421474044,-0.0002884806099038572,-0.0002912301248021943,40.0,1.0,5.0
2.66,-8.097533670276539e-05,4.2237787572017975,0.0,-1.9908521719602998,0.9849749591298382,-0.0002901725789489453,-0.0002935148289979263,40.0,1.0,5.0
2.68,-0.0009665761112253098,-0.7528749445321122,0.0,-2.0001645979886016,0.9925988128544341,-0.00029121454962037095,-0.00029295588403901264,40.0,1.0,5.0
2.7,-0.002874694671081743,-1.8579962907381529,0.0,-2.000190047984033,0.992951992685037,-0.00029135704767031687,-0.00029300116035514657,40.0,1.0,5.0
2.72,-0.004036425226923818,-3.9426873231334705,0.0,-2.0005933085797003,0.9939526497261479,-0.0002913102598075844,-0.00029311237875324106,40.0,1.0,5.0
2.74,-0.003525026103078994,0.6796072286766377,0.0,-2.002376170493078,0.9965317484321385,-0.00029165541713576336,-0.00029263935818001427,40.0,1.0,5.0
2.7600000000000002,-0.002080363011891588,0.24465428329979688,0.0,-2.00288751360384,0.9971449804612347,-0.0002917702701312394,-0.00029258138995875646,40.0,1.0,5.0
2.7800000000000002,-0.0009195046774015346,0.25305400710080533,0.0,-2.0031534791063597,0.9974185862810755,-0.00029180411457811024,-0.0002925670536715161,40.0,1.0,5.0
2.8000000000000003,8.979513979652629e-05,0.8089413914251824,0.0,-2.0033755529428556,0.9975664763211641,-0.00029203061603277913,-0.0002926300132268161,40.0,1.0,5.0
2.82,0.00078867091532594,3.8789819471810616,0.0,-2.0034461340034424,0.9976060334008594,-0.00029202061818903006,-0.00029272361448429515,40.0,1.0,5.0
2.84,0.00011973399436089556,-1.6649810850723399,0.0,-2.003452362245538,0.9976198291195596,-0.00029199777708355967,-0.00029270939752236506,40.0,1.0,5.0
2.86,-0.0011967874730567383,-3.899150420958967,0.0,-2.0039995251733624,0.9980492367418963,-0.0002922969327848007,-0.0002925972921719292,40.0,1.0,5.0
2.88,-0.0008914901909485423,4.750657862237318,0.0,-2.0039995887639246,0.9980491108158313,-0.000292296919721606,-0.00029259748775968325,40.0,1.0,5.0
2.9,-0.0008411805882292389,-2.498345508171754,0.0,-2.0043715662495973,0.9983141831356869,-0.0002923904511538035,-0.000292594161223901,40.0,1.0,5.0
2.92,-0.0014557478971435561,1.1552380518538674,0.0,-2.0044204603999103,0.9983951050831308,-0.00029243865672450817,-0.0002925984645864409,40.0,1.0,5.0
2.94,-0.0016862043327639904,-4.145091273831065,0.0,-2.0045073930510955,0.998500928073699,-0.0002924503722667299,-0.0002926451289273967,40.0,1.0,5.0
2.96,-0.0010517793229406686,2.085907290335758,0.0,-2.00477309619031,0.998794955586031,-0.00029247583038552276,-0.00029261396141876133,40.0,1.0,5.0
2.98,0.00017900246174516396,0.2409365866899201,0.0,-2.0047939110132154,0.998808423033142,-0.00029249938779516723,-0.0002926261939683216,40.0,1.0,5.0
3.0,0.0007295295616948701,3.2821549168284063,0.0,-2.0050416694877455,0.9989943314429737,-0.0002925744821906114,-0.0002927146353239996,40.0,1.0,5.0
3.02,0.00025297595816973844,-0.03195036411010971,0.0,-2.005610660275364,0.9994204470235302,-0.0002927015404359718,-0.00029277556156184976,40.0,1.0,5.0
3.04,-0.001173758863530942,0.42979096157437224,0.0,-2.005758508154138,0.9994869588672903,-0.0002926982925013654,-0.00029279016418252404,40.0,1.0,5.0
3.06,-0.0027244139069212085,-3.3576558089766073,0.0,-2.0058255125706888,0.999492670158571,-0.0002927206519252357,-0.00029278865413821066,40.0,1.0,5.0
3.08,-0.0034349048073036748,0.9769581646606248,0.0,-2.0058265118687593,0.9994909771755255,-0.0002927213586361791,-0.0002927898485287993,40.0,1.0,5.0
3.1,-0.003469952326761418,0.019831448548689824,0.0,-2.0058294837834127,0.9995069037151134,-0.0002927272421632948,-0.0002927891739412675,40.0,1.0,5.0
3.12,-0.003818824839832066,-2.503609397180115,0.0,-2.0058401012441673,0.9995326855054254,-0.0002927260586190129,-0.0002927939706469594,40.0,1.0,5.0
3.14,-0.0034644961738202746,0.6686147488705864,0.0,-2.0059144545375385,0.9996318223882925,-0.00029274571409733353,-0.00029278696246251904,40.0,1.0,5.0
3.16,-0.0025947132289456587,-1.4560997485498028,0.0,-2.005914525269224,0.9996344956650055,-0.00029274158217608567,-0.0002927857264660464,40.0,1.0,5.0
3.18,-0.0015107243386807696,3.9746700613903165,0.0,-2.00591439979983,0.9996351152572571,-0.00029274134899354745,-0.0002927842647901828,40.0,1.0,5.0
3.2,-0.0011738137059515603,-1.5162905628519476,0.0,-2.0059153260825258,0.9996363603638082,-0.0002927438351234596,-0.0002927863886787182,40.0,1.0,5.0
3.22,-0.0015642257551522064,-1.7829884652000763,0.0,-2.0059183886821677,0.9996372016253013,-0.00029274818681847,-0.0002927867366375803,40.0,1.0,5.0
3.24,-0.0009983738711649816,3.4159084640498265,0.0,-2.005918976116688,0.9996369790966109,-0.0002927483140666304,-0.0002927882381139592,40.0,1.0,5.0
3.2600000000000002,-0.0009170112533948047,-1.7498355470771219,0.0,-2.005927084363163,0.9996449783412503,-0.00029275712719997217,-0.0002927951506772167,40.0,1.0,5.0
3.2800000000000002,-0.0013293319779580817,-2.539534657678643,0.0,-2.0059944269961623,0.9997099770621036,-0.0002927694630613537,-0.0002928120861000339,40.0,1.0,5.0
3.3000000000000003,-0.0004939687378229979,1.1124554439701158,0.0,-2.006059376543571,0.9997713579542064,-0.0002927738065512223,-0.00029280848704634236,40.0,1.0,5.0
3.3200000000000003,0.0007561739224917647,1.3033699070832452,0.0,-2.0060804707334006,0.9997872793079594,-0.00029277770496492154,-0.0002928076319127035,40.0,1.0,5.0
3.34,0.0013036527345596832,0.006078427467465609,0.0,-2.00608066835129,0.9997881679894256,-0.0002927784780458089,-0.00029280775795196407,40.0,1.0,5.0
3.36,0.0014759159959490764,1.6048587407379915,0.0,-2.0060819794464937,0.9997907147600874,-0.00029277847012144573,-0.00029280881974464015,40.0,1.0,5.0
3.38,0.001185765566613031,-0.6921414186842325,0.0,-2.0061145002418628,0.9998242683625771,-0.00029279007512676925,-0.0002928104210027879,40.0,1.0,5.0
3.4,0.0006358321365536317,1.2894275692774444,0.0,-2.006117905899576,0.999828175778959,-0.00029278792040843564,-0.0002928110398353106,40.0,1.0,5.0
3.42,-8.499037682451491e-05,-2.4856051711019993,0.0,-2.0061214569950434,0.9998299658680934,-0.0002927913468985428,-0.0002928152759214256,40.0,1.0,5.0
3.44,-0.000456064949845454,-1.1645063397007682,0.0,-2.0061222288746587,0.999830948812469,-0.0002927901100980411,-0.00029281544598110175,40.0,1.0,5.0
