t,y,u,ref,a1_est,a2_est,b1_est,b2_est,Kp,Ki,Kd
8.26,2.1431956314338635e-07,1.2712242614334306e-06,0.0,-2.006155426329137,0.9998484797691577,0.0002919247283505796,0.0002929228288291767,58.04653382799943,61.64689364309551,10.959447758772535
8.28,2.032822406815077e-07,1.2040612963285008e-06,0.0,-2.006155426329137,0.9998484797691577,0.0002919247283505796,0.0002929228288291767,58.04653382799943,61.64689364309551,10.959447758772535
8.3,1.9280480848338543e-07,1.1404034290728446e-06,0.0,-2.006155426329137,0.9998484797691577,0.0002919247283505796,0.0002929228288291767,58.04653382799943,61.64689364309551,10.959447758772535
8.32,1.8285935827009764e-07,1.0800701836210657e-06,0.0,-2.006155426329137,0.9998484797691577,0.0002919247283505796,0.0002929228288291767,58.04653382799943,61.64689364309551,10.959447758772535
8.34,1.734193438986889e-07,1.0228902322780777e-06,0.0,-2.006155426329137,0.9998484797691577,0.0002919247283505796,0.0002929228288291767,58.04653382799943,61.64689364309551,10.959447758772535
8.36,1.6445951661148105e-07,9.687009443278337e-07,0.0,-2.006155426329137,0.9998484797691577,0.0002919247283505796,0.0002929228288291767,58.04653382799943,61.64689364309551,10.959447758772535
8.38,1.5595586325909195e-07,9.173479530318013e-07,0.0,-2.006155426329137,0.9998484797691577,0.0002919247283505796,0.0002929228288291767,58.04653382799943,61.64689364309551,10.959447758772535
8.4,1.4788554736571765e-07,8.686847429201122e-07,0.0,-2.006155426329137,0.9998484797691577,0.0002919247283505796,0.0002929228288291767,58.04653382799943,61.64689364309551,10.959447758772535
8.42,1.4022685291185378e-07,8.225722571081195e-07,0.0,-2.006155426329137,0.9998484797691577,0.0002919247283505796,0.0002929228288291767,58.04653382799943,61.64689364309551,10.959447758772535
8.44,1.329591307150258e-07,7.788785997388756e-07,0.0,-2.006155519658483,0.9998485795287654,0.00029192492608700113,0.00029292145273264155,58.046642064580205,61.64702082186223,10.959470368331063
8.46,1.2606274727177025e-07,7.374783579061151e-07,0.0,-2.006155519658483,0.9998485795287654,0.00029192492608700113,0.00029292145273264155,58.046642064580205,61.64702082186223,10.959470368331063
8.48,1.1951903602325793e-07,6.982527667375824e-07,0.0,-2.006155519658483,0.9998485795287654,0.00029192492608700113,0.00029292145273264155,58.046642064580205,61.64702082186223,10.959470368331063
8.5,1.1331025088677078e-07,6.610890661949716e-07,0.0,-2.006155519658483,0.9998485795287654,0.00029192492608700113,0.00029292145273264155,58.046642064580205,61.64702082186223,10.959470368331063
8.52,1.0741952189937388e-07,6.258802462992101e-07,0.0,-2.006155519658483,0.9998485795287654,0.00029192492608700113,0.00029292145273264155,58.046642064580205,61.64702082186223,10.959470368331063
8.540000000000001,1.0183081295640053e-07,5.925247699910211e-07,0.0,-2.006155519658483,0.9998485795287654,0.00029192492608700113,0.00029292145273264155,58.046642064580205,61.64702082186223,10.959470368331063
8.56,9.652888153342793e-08,5.609263004644075e-07,0.0,-2.006155519658483,0.9998485795287654,0.00029192492608700113,0.00029292145273264155,58.046642064580205,61.64702082186223,10.959470368331063
8.58,9.149924029818188e-08,5.309934396045864e-07,0.0,-2.006155519658483,0.9998485795287654,0.00029192492608700113,0.00029292145273264155,58.046642064580205,61.64702082186223,10.959470368331063
8.6,8.672812052620895e-08,5.026394788080003e-07,0.0,-2.006155519658483,0.9998485795287654,0.00029192492608700113,0.00029292145273264155,58.046642064580205,61.64702082186223,10.959470368331063
8.620000000000001,8.220243723865928e-08,4.7578216203634285e-07,0.0,-2.006155519658483,0.9998485795287654,0.00029192492608700113,0.00029292145273264155,58.046642064580205,61.64702082186223,10.959470368331063
8.64,7.790975598421139e-08,4.503435068932456e-07,0.0,-2.00615560006687,0.9998486654673154,0.000291925099906443,0.0002929202410840857,58.04673757722613,61.6471327765806,10.959490271392106
8.66,7.38382611769763e-08,4.2624939390563425e-07,0.0,-2.00615560006687,0.9998486654673154,0.000291925099906443,0.0002929202410840857,58.04673757722613,61.6471327765806,10.959490271392106
8.68,6.997672596295283e-08,4.034296689855841e-07,0.0,-2.00615560006687,0.9998486654673154,0.000291925099906443,0.0002929202410840857,58.04673757722613,61.6471327765806,10.959490271392106
8.700000000000001,6.631448351485271e-08,3.818177545263299e-07,0.0,-2.00615560006687,0.9998486654673154,0.000291925099906443,0.0002929202410840857,58.04673757722613,61.6471327765806,10.959490271392106
8.72,6.284139965776364e-08,3.6135049635833945e-07,0.0,-2.00615560006687,0.9998486654673154,0.000291925099906443,0.0002929202410840857,58.04673757722613,61.6471327765806,10.959490271392106
8.74,5.9547846811341515e-08,3.4196799720499396e-07,0.0,-2.00615560006687,0.9998486654673154,0.000291925099906443,0.0002929202410840857,58.04673757722613,61.6471327765806,10.959490271392106
8.76,5.642467917743998e-08,3.2361345288320067e-07,0.0,-2.00615560006687,0.9998486654673154,0.000291925099906443,0.0002929202410840857,58.04673757722613,61.6471327765806,10.959490271392106
8.78,5.346320911309477e-08,3.062329952554995e-07,0.0,-2.00615560006687,0.9998486654673154,0.000291925099906443,0.0002929202410840857,58.04673757722613,61.6471327765806,10.959490271392106
8.8,5.065518463349781e-08,2.8977554269820287e-07,0.0,-2.00615560006687,0.9998486654673154,0.000291925099906443,0.0002929202410840857,58.04673757722613,61.6471327765806,10.959490271392106
8.82,4.7992767992558515e-08,2.7419265799577087e-07,0.0,-2.00615560006687,0.9998486654673154,0.000291925099906443,0.0002929202410840857,58.04673757722613,61.6471327765806,10.959490271392106
8.84,4.546851529107989e-08,2.5943844035913763e-07,0.0,-2.006155669933197,0.9998487401306478,0.00029192525378143685,0.0002929191668548033,58.04682242682254,61.64723201317738,10.959507913453756
8.86,4.3075357056912724e-08,2.4546928250740405e-07,0.0,-2.006155669933197,0.9998487401306478,0.00029192525378143685,0.0002929191668548033,58.04682242682254,61.64723201317738,10.959507913453756
8.88,4.080657977710684e-08,2.3224392712444383e-07,0.0,-2.006155669933197,0.9998487401306478,0.00029192525378143685,0.0002929191668548033,58.04682242682254,61.64723201317738,10.959507913453756
8.9,3.865580831994798e-08,2.1972323730988182e-07,0.0,-2.006155669933197,0.9998487401306478,0.00029192525378143685,0.0002929191668548033,58.04682242682254,61.64723201317738,10.959507913453756
8.92,3.6616989186472076e-08,2.078701045352934e-07,0.0,-2.006155669933197,0.9998487401306478,0.00029192525378143685,0.0002929191668548033,58.04682242682254,61.64723201317738,10.959507913453756
8.94,3.468437457978477e-08,1.966493489696827e-07,0.0,-2.006155669933197,0.9998487401306478,0.00029192525378143685,0.0002929191668548033,58.04682242682254,61.64723201317738,10.959507913453756
