t,y,u,ref,a1_est,a2_est,b1_est,b2_est,Kp,Ki,Kd
5.66,0.0007459428094734486,0.07217111725684706,0.0,-1.9717662322159795,0.9698210574073466,-3.887819933495143e-05,0.00011282003671175822,394.1223012693865,479.7593198263842,85.29054574691276
5.68,0.000573681939719236,-0.7601073830749729,0.0,-1.9717662322159795,0.9698210574073466,-3.887819933495143e-05,0.00011282003671175822,394.1223012693865,479.7593198263842,85.29054574691276
5.7,0.0007963911499864751,1.0196694888546756,0.0,-1.9717662322159795,0.9698210574073466,-3.887819933495143e-05,0.00011282003671175822,394.1223012693865,479.7593198263842,85.29054574691276
5.72,0.001153420937417435,1.7442639457535658,0.0,-1.9717662322159795,0.9698210574073466,-3.887819933495143e-05,0.00011282003671175822,394.1223012693865,479.7593198263842,85.29054574691276
5.74,0.0009282564558756572,-0.818354950728386,0.0,-1.9717662322159795,0.9698210574073466,-3.887819933495143e-05,0.00011282003671175822,394.1223012693865,479.7593198263842,85.29054574691276
5.76,0.0006714446144793756,-1.048088618093822,0.0,-1.9717662322159795,0.9698210574073466,-3.887819933495143e-05,0.00011282003671175822,394.1223012693865,479.7593198263842,85.29054574691276
5.78,0.001211867335185243,2.5763606657176683,0.0,-1.9717662322159795,0.9698210574073466,-3.887819933495143e-05,0.00011282003671175822,394.1223012693865,479.7593198263842,85.29054574691276
5.8,0.0015706776093336382,1.9583555070486003,0.0,-1.9717662322159795,0.9698210574073466,-3.887819933495143e-05,0.00011282003671175822,394.1223012693865,479.7593198263842,85.29054574691276
5.82,0.000880567004794182,-2.7783349774281705,0.0,-1.9717662322159795,0.9698210574073466,-3.887819933495143e-05,0.00011282003671175822,394.1223012693865,479.7593198263842,85.29054574691276
5.84,0.000714974879520994,-0.009313068697280755,0.0,-2.377250882309003,1.3090110939266568,0.00032319571628169284,0.00027845097946626885,167.16620689379528,70.10153647347414,12.46249537306207
5.86,0.0016577078972787734,0.8412290397508868,0.0,-2.377250882309003,1.3090110939266568,0.00032319571628169284,0.00027845097946626885,167.16620689379528,70.10153647347414,12.46249537306207
5.88,0.0026623020922303163,1.0514431018603725,0.0,-2.377250882309003,1.3090110939266568,0.00032319571628169284,0.00027845097946626885,167.16620689379528,70.10153647347414,12.46249537306207
5.9,0.003430834030975072,1.0376295668896207,0.0,-2.377250882309003,1.3090110939266568,0.00032319571628169284,0.00027845097946626885,167.16620689379528,70.10153647347414,12.46249537306207
5.92,0.003915813838332544,0.9475035367660809,0.0,-2.377250882309003,1.3090110939266568,0.00032319571628169284,0.00027845097946626885,167.16620689379528,70.10153647347414,12.46249537306207
5.94,0.004154699266789277,0.8399146208477831,0.0,-2.377250882309003,1.3090110939266568,0.00032319571628169284,0.00027845097946626885,167.16620689379528,70.10153647347414,12.46249537306207
5.96,0.004209627151745876,0.7403702319195192,0.0,-2.377250882309003,1.3090110939266568,0.00032319571628169284,0.00027845097946626885,167.16620689379528,70.10153647347414,12.46249537306207
5.98,0.004143092997385887,0.6593707082543752,0.0,-2.377250882309003,1.3090110939266568,0.00032319571628169284,0.00027845097946626885,167.16620689379528,70.10153647347414,12.46249537306207
6.0,0.0040077961225051,0.5995249418806904,0.0,-2.377250882309003,1.3090110939266568,0.00032319571628169284,0.00027845097946626885,167.16620689379528,70.10153647347414,12.46249537306207
6.0200000000000005,0.0038431331226868207,0.5590882837128508,0.0,-2.377250882309003,1.3090110939266568,0.00032319571628169284,0.00027845097946626885,167.16620689379528,70.10153647347414,12.46249537306207
6.04,0.003675197810298619,0.5923645018327512,0.0,-2.2351534409344773,1.1521172978841119,0.0003302297944361458,0.00029646949201946255,180.80172356513413,63.00539589359214,11.200959269971936
6.0600000000000005,0.003501563789914017,0.5621919701263187,0.0,-2.2351534409344773,1.1521172978841119,0.0003302297944361458,0.00029646949201946255,180.80172356513413,63.00539589359214,11.200959269971936
6.08,0.003315546404777171,0.525802374346474,0.0,-2.2351534409344773,1.1521172978841119,0.0003302297944361458,0.00029646949201946255,180.80172356513413,63.00539589359214,11.200959269971936
6.1000000000000005,0.003129585311566322,0.49615542958717235,0.0,-2.2351534409344773,1.1521172978841119,0.0003302297944361458,0.00029646949201946255,180.80172356513413,63.00539589359214,11.200959269971936
6.12,0.002954791806306962,0.47453020400850177,0.0,-2.2351534409344773,1.1521172978841119,0.0003302297944361458,0.00029646949201946255,180.80172356513413,63.00539589359214,11.200959269971936
6.140000000000001,0.0027968772471067744,0.45895636605991624,0.0,-2.2351534409344773,1.1521172978841119,0.0003302297944361458,0.00029646949201946255,180.80172356513413,63.00539589359214,11.200959269971936
6.16,0.0026564239145753636,0.4466886667017867,0.0,-2.2351534409344773,1.1521172978841119,0.0003302297944361458,0.00029646949201946255,180.80172356513413,63.00539589359214,11.200959269971936
6.18,0.0025303063225535246,0.43510355000167483,0.0,-2.2351534409344773,1.1521172978841119,0.0003302297944361458,0.00029646949201946255,180.80172356513413,63.00539589359214,11.200959269971936
6.2,0.0024132846439655097,0.42208097570118874,0.0,-2.2351534409344773,1.1521172978841119,0.0003302297944361458,0.00029646949201946255,180.80172356513413,63.00539589359214,11.200959269971936
6.22,0.0022994057889546495,0.4061491138226841,0.0,-2.2351534409344773,1.1521172978841119,0.0003302297944361458,0.00029646949201946255,180.80172356513413,63.00539589359214,11.200959269971936
6.24,0.002183066627189947,0.44502344523793197,0.0,-2.134395075198849,1.0403875371807692,0.00029800858906609657,0.0002934467762005167,207.6463335287151,63.52642264810562,11.293586248552112
6.26,0.002042561107094501,0.4047968785469611,0.0,-2.134395075198849,1.0403875371807692,0.00029800858906609657,0.0002934467762005167,207.6463335287151,63.52642264810562,11.293586248552112
6.28,0.0018623110376278723,0.3472918068538269,0.0,-2.134395075198849,1.0403875371807692,0.00029800858906609657,0.0002934467762005167,207.6463335287151,63.52642264810562,11.293586248552112
6.3,0.0016539362790815304,0.2902434952519342,0.0,-2.134395075198849,1.0403875371807692,0.00029800858906609657,0.0002934467762005167,207.6463335287151,63.52642264810562,11.293586248552112
6.32,0.0014330933492792408,0.2391665380967214,0.0,-2.134395075198849,1.0403875371807692,0.00029800858906609657,0.0002934467762005167,207.6463335287151,63.52642264810562,11.293586248552112
6.34,0.0012128313248650725,0.19529889827354163,0.0,-2.134395075198849,1.0403875371807692,0.00029800858906609657,0.0002934467762005167,207.6463335287151,63.52642264810562,11.293586248552112
6.36,0.0010017648274605936,0.1579370085424597,0.0,-2.134395075198849,1.0403875371807692,0.00029800858906609657,0.0002934467762005167,207.6463335287151,63.52642264810562,11.293586248552112
6.38,0.0008040421797493027,0.1254371800262603,0.0,-2.134395075198849,1.0403875371807692,0.00029800858906609657,0.0002934467762005167,207.6463335287151,63.52642264810562,11.293586248552112
6.4,0.0006201312038897518,0.09583579989716426,0.0,-2.134395075198849,1.0403875371807692,0.00029800858906609657,0.0002934467762005167,207.6463335287151,63.52642264810562,11.293586248552112
6.42,0.00044795247639341576,0.06727761272671315,0.0,-2.134395075198849,1.0403875371807692,0.00029800858906609657,0.0002934467762005167,207.6463335287151,63.52642264810562,11.293586248552112
6.44,0.0002840598734389554,0.039252542115227176,0.0,-2.060725523758601,0.9697156538704825,0.0002728882640458733,0.0002858829679057027,212.6450096558592,64.91739109755262,11.5408695284538
6.46,0.00012438796413795188,0.007896130001167137,0.0,-2.060725523758601,0.9697156538704825,0.0002728882640458733,0.0002858829679057027,212.6450096558592,64.91739109755262,11.5408695284538
6.48,-3.4415311293097516e-05,-0.02541603757265276,0.0,-2.060725523758601,0.9697156538704825,0.0002728882640458733,0.0002858829679057027,212.6450096558592,64.91739109755262,11.5408695284538
6.5,-0.00019420313024387428,-0.06021438750281048,0.0,-2.060725523758601,0.9697156538704825,0.0002728882640458733,0.0002858829679057027,212.6450096558592,64.91739109755262,11.5408695284538
6.5200000000000005,-0.0003558037451389037,-0.09608597090881646,0.0,-2.060725523758601,0.9697156538704825,0.0002728882640458733,0.0002858829679057027,212.6450096558592,64.91739109755262,11.5408695284538
6.54,-0.0005192061610752238,-0.13254650694844994,0.0,-2.060725523758601,0.9697156538704825,0.0002728882640458733,0.0002858829679057027,212.6450096558592,64.91739109755262,11.5408695284538
6.5600000000000005,-0.0006837452155880747,-0.1690785447711667,0.0,-2.060725523758601,0.9697156538704825,0.0002728882640458733,0.0002858829679057027,212.6450096558592,64.91739109755262,11.5408695284538
6.58,-0.000848313830274337,-0.205191703349275,0.0,-2.060725523758601,0.9697156538704825,0.0002728882640458733,0.0002858829679057027,212.6450096558592,64.91739109755262,11.5408695284538
6.6000000000000005,-0.0010115752625784735,-0.24046750767082548,0.0,-2.060725523758601,0.9697156538704825,0.0002728882640458733,0.0002858829679057027,212.6450096558592,64.91739109755262,11.5408695284538
6.62,-0.0011721462279366806,-0.2745814592522423,0.0,-2.060725523758601,0.9697156538704825,0.0002728882640458733,0.0002858829679057027,212.6450096558592,64.91739109755262,11.5408695284538
6.640000000000001,-0.0013287327509937307,-0.3186461917559157,0.0,-2.118379323811031,1.020366450923137,0.0002849803150034842,0.00028738762427352464,221.134361392495,65.07826420127326,11.569469191337468
6.66,-0.001476891754067045,-0.34845641267987826,0.0,-2.118379323811031,1.020366450923137,0.0002849803150034842,0.00028738762427352464,221.134361392495,65.07826420127326,11.569469191337468
6.68,-0.0016127680837762122,-0.3734972604738104,0.0,-2.118379323811031,1.020366450923137,0.0002849803150034842,0.00028738762427352464,221.134361392495,65.07826420127326,11.569469191337468
6.7,-0.0017373141954707015,-0.3967456827789612,0.0,-2.118379323811031,1.020366450923137,0.0002849803150034842,0.00028738762427352464,221.134361392495,65.07826420127326,11.569469191337468
6.72,-0.0018525830653836127,-0.4192802103706364,0.0,-2.118379323811031,1.020366450923137,0.0002849803150034842,0.00028738762427352464,221.134361392495,65.07826420127326,11.569469191337468
6.74,-0.0019604927639158736,-0.4414373766366103,0.0,-2.118379323811031,1.020366450923137,0.0002849803150034842,0.00028738762427352464,221.134361392495,65.07826420127326,11.569469191337468
6.76,-0.0020623665808111986,-0.4631578854908376,0.0,-2.118379323811031,1.020366450923137,0.0002849803150034842,0.00028738762427352464,221.134361392495,65.07826420127326,11.569469191337468
6.78,-0.0021588060128589527,-0.48415013726766326,0.0,-2.118379323811031,1.020366450923137,0.0002849803150034842,0.00028738762427352464,221.134361392495,65.07826420127326,11.569469191337468
6.8,-0.002249746768552135,-0.5040076171603542,0.0,-2.118379323811031,1.020366450923137,0.0002849803150034842,0.00028738762427352464,221.134361392495,65.07826420127326,11.569469191337468
6.82,-0.002334616081297009,-0.5223016250720848,0.0,-2.118379323811031,1.020366450923137,0.0002849803150034842,0.00028738762427352464,221.134361392495,65.07826420127326,11.569469191337468
6.84,-0.002412530979806266,-0.610001448134591,0.0,-2.1791005858513737,1.071035565161853,0.0002771023032789576,0.00027124043379251744,250.55672455018458,69.75787727837287,12.401400405044066
6.86,-0.0024615974414297906,-0.6078416454448283,0.0,-2.1791005858513737,1.071035565161853,0.0002771023032789576,0.00027124043379251744,250.55672455018458,69.75787727837287,12.401400405044066
6.88,-0.0024645941560844475,-0.5834645206507337,0.0,-2.1791005858513737,1.071035565161853,0.0002771023032789576,0.00027124043379251744,250.55672455018458,69.75787727837287,12.401400405044066
6.9,-0.0024356643025516137,-0.5598173789554037,0.0,-2.1791005858513737,1.071035565161853,0.0002771023032789576,0.00027124043379251744,250.55672455018458,69.75787727837287,12.401400405044066
6.92,-0.0023938521137942615,-0.5446929048700574,0.0,-2.1791005858513737,1.071035565161853,0.0002771023032789576,0.00027124043379251744,250.55672455018458,69.75787727837287,12.401400405044066
6.94,-0.002354201153601784,-0.5393826847021831,0.0,-2.1791005858513737,1.071035565161853,0.0002771023032789576,0.00027124043379251744,250.55672455018458,69.75787727837287,12.401400405044066
6.96,-0.002325173616193487,-0.5419408895037237,0.0,-2.1791005858513737,1.071035565161853,0.0002771023032789576,0.00027124043379251744,250.55672455018458,69.75787727837287,12.401400405044066
6.98,-0.002308884633106279,-0.5489796287087237,0.0,-2.1791005858513737,1.071035565161853,0.0002771023032789576,0.00027124043379251744,250.55672455018458,69.75787727837287,12.401400405044066
7.0,-0.0023026716550433573,-0.5568833436495445,0.0,-2.1791005858513737,1.071035565161853,0.0002771023032789576,0.00027124043379251744,250.55672455018458,69.75787727837287,12.401400405044066
7.0200000000000005,-0.0023011274951643115,-0.56260187358209,0.0,-2.1791005858513737,1.071035565161853,0.0002771023032789576,0.00027124043379251744,250.55672455018458,69.75787727837287,12.401400405044066
7.04,-0.0022980220337387868,-0.6490978781600575,0.0,-2.0290803812133045,0.9365341134462791,0.0001896407626776377,0.00022563650997618415,288.74445021732146,85.94385679682533,15.27890787499117
7.0600000000000005,-0.0022628703630535913,-0.6183560705114215,0.0,-2.0290803812133045,0.9365341134462791,0.0001896407626776377,0.00022563650997618415,288.74445021732146,85.94385679682533,15.27890787499117
7.08,-0.0021744453404372852,-0.5558635085322723,0.0,-2.0290803812133045,0.9365341134462791,0.0001896407626776377,0.00022563650997618415,288.74445021732146,85.94385679682533,15.27890787499117
7.1000000000000005,-0.00205361431902912,-0.4997477188786907,0.0,-2.0290803812133045,0.9365341134462791,0.0001896407626776377,0.00022563650997618415,288.74445021732146,85.94385679682533,15.27890787499117
7.12,-0.0019272954301701355,-0.4623941937515931,0.0,-2.0290803812133045,0.9365341134462791,0.0001896407626776377,0.00022563650997618415,288.74445021732146,85.94385679682533,15.27890787499117
7.140000000000001,-0.001813863490283125,-0.44260408441961685,0.0,-2.0290803812133045,0.9365341134462791,0.0001896407626776377,0.00022563650997618415,288.74445021732146,85.94385679682533,15.27890787499117
7.16,-0.0017200226100017794,-0.43343105831691675,0.0,-2.0290803812133045,0.9365341134462791,0.0001896407626776377,0.00022563650997618415,288.74445021732146,85.94385679682533,15.27890787499117
7.18,-0.0016432705079516574,-0.42714878832625836,0.0,-2.0290803812133045,0.9365341134462791,0.0001896407626776377,0.00022563650997618415,288.74445021732146,85.94385679682533,15.27890787499117
7.2,-0.0015762203887935088,-0.4179095528609872,0.0,-2.0290803812133045,0.9365341134462791,0.0001896407626776377,0.00022563650997618415,288.74445021732146,85.94385679682533,15.27890787499117
7.22,-0.0015105743385857985,-0.4026237438847448,0.0,-2.0290803812133045,0.9365341134462791,0.0001896407626776377,0.00022563650997618415,288.74445021732146,85.94385679682533,15.27890787499117
7.24,-0.0014397370790144456,-0.39499938901551057,0.0,-1.9100169261213393,0.8220702436909993,0.0001419835138774366,0.00023776895292821208,299.40051438884797,88.44915428950002,15.724294095911112
7.26,-0.0013557175601229873,-0.3618780571537754,0.0,-1.9100169261213393,0.8220702436909993,0.0001419835138774366,0.00023776895292821208,299.40051438884797,88.44915428950002,15.724294095911112
7.28,-0.0012548305110794324,-0.3206306964854342,0.0,-1.9100169261213393,0.8220702436909993,0.0001419835138774366,0.00023776895292821208,299.40051438884797,88.44915428950002,15.724294095911112
7.3,-0.0011423558415676535,-0.2798661731338707,0.0,-1.9100169261213393,0.8220702436909993,0.0001419835138774366,0.00023776895292821208,299.40051438884797,88.44915428950002,15.724294095911112
7.32,-0.001025026744667176,-0.24273441394653034,0.0,-1.9100169261213393,0.8220702436909993,0.0001419835138774366,0.00023776895292821208,299.40051438884797,88.44915428950002,15.724294095911112
7.34,-0.0009076942287143258,-0.2092080059441221,0.0,-1.9100169261213393,0.8220702436909993,0.0001419835138774366,0.00023776895292821208,299.40051438884797,88.44915428950002,15.724294095911112
7.36,-0.0007925113267242918,-0.1778141830789779,0.0,-1.9100169261213393,0.8220702436909993,0.0001419835138774366,0.00023776895292821208,299.40051438884797,88.44915428950002,15.724294095911112
7.38,-0.0006794562351807275,-0.14684029296615778,0.0,-1.9100169261213393,0.8220702436909993,0.0001419835138774366,0.00023776895292821208,299.40051438884797,88.44915428950002,15.724294095911112
7.4,-0.0005673372159173762,-0.11501136465628929,0.0,-1.9100169261213393,0.8220702436909993,0.0001419835138774366,0.00023776895292821208,299.40051438884797,88.44915428950002,15.724294095911112
7.42,-0.0004547339036996565,-0.08172153339844253,0.0,-1.9100169261213393,0.8220702436909993,0.0001419835138774366,0.00023776895292821208,299.40051438884797,88.44915428950002,15.724294095911112
7.44,-0.0003406144891682653,-0.040314724707747135,0.0,-1.9738869143009934,0.8986065899845409,0.0001103176836259363,0.0002137475580757229,314.753069352394,107.54760786920694,19.119574732303455
7.46,-0.00022653226976102232,-0.004929813812935224,0.0,-1.9738869143009934,0.8986065899845409,0.0001103176836259363,0.0002137475580757229,314.753069352394,107.54760786920694,19.119574732303455
7.48,-0.00011452155512033709,0.028099257524896323,0.0,-1.9738869143009934,0.8986065899845409,0.0001103176836259363,0.0002137475580757229,314.753069352394,107.54760786920694,19.119574732303455
7.5,-4.12158445143012e-06,0.06129928483123034,0.0,-1.9738869143009934,0.8986065899845409,0.0001103176836259363,0.0002137475580757229,314.753069352394,107.54760786920694,19.119574732303455
7.5200000000000005,0.00010573480622649671,0.09558470058162052,0.0,-1.9738869143009934,0.8986065899845409,0.0001103176836259363,0.0002137475580757229,314.753069352394,107.54760786920694,19.119574732303455
7.54,0.0002156422174390566,0.13069100624441307,0.0,-1.9738869143009934,0.8986065899845409,0.0001103176836259363,0.0002137475580757229,314.753069352394,107.54760786920694,19.119574732303455
7.5600000000000005,0.0003254585241633818,0.16586897761196406,0.0,-1.9738869143009934,0.8986065899845409,0.0001103176836259363,0.0002137475580757229,314.753069352394,107.54760786920694,19.119574732303455
7.58,0.00043452394050038593,0.20041445712767955,0.0,-1.9738869143009934,0.8986065899845409,0.0001103176836259363,0.0002137475580757229,314.753069352394,107.54760786920694,19.119574732303455
7.6000000000000005,0.0005420065674578674,0.2338976610688311,0.0,-1.9738869143009934,0.8986065899845409,0.0001103176836259363,0.0002137475580757229,314.753069352394,107.54760786920694,19.119574732303455
7.62,0.0006471546153863023,0.2661535225961286,0.0,-1.9738869143009934,0.8986065899845409,0.0001103176836259363,0.0002137475580757229,314.753069352394,107.54760786920694,19.119574732303455
7.640000000000001,0.000749392868385549,0.7523781998236319,0.0,-2.0074317787949227,0.9919889178103112,-2.1099176772449498e-05,9.123136030923088e-05,613.6820732041745,513.2420588412073,91.2430326828813
7.66,0.0007149985631646153,0.1152719292202942,0.0,-2.0074317787949227,0.9919889178103112,-2.1099176772449498e-05,9.123136030923088e-05,613.6820732041745,513.2420588412073,91.2430326828813
7.68,0.000604780572244004,-0.29207805105296225,0.0,-2.0074317787949227,0.9919889178103112,-2.1099176772449498e-05,9.123136030923088e-05,613.6820732041745,513.2420588412073,91.2430326828813
7.7,0.0007400518059780528,0.918491061783839,0.0,-2.0074317787949227,0.9919889178103112,-2.1099176772449498e-05,9.123136030923088e-05,613.6820732041745,513.2420588412073,91.2430326828813
7.72,0.0009018611898327054,1.1481191067487002,0.0,-2.0074317787949227,0.9919889178103112,-2.1099176772449498e-05,9.123136030923088e-05,613.6820732041745,513.2420588412073,91.2430326828813
7.74,0.0006840876313374089,-0.7102175119660687,0.0,-2.0074317787949227,0.9919889178103112,-2.1099176772449498e-05,9.123136030923088e-05,613.6820732041745,513.2420588412073,91.2430326828813
7.76,0.0005760287510361414,-0.27008346760232216,0.0,-2.0074317787949227,0.9919889178103112,-2.1099176772449498e-05,9.123136030923088e-05,613.6820732041745,513.2420588412073,91.2430326828813
7.78,0.0010051069233035742,2.4540520597904742,0.0,-2.0074317787949227,0.9919889178103112,-2.1099176772449498e-05,9.123136030923088e-05,613.6820732041745,513.2420588412073,91.2430326828813
7.8,0.001059254891435683,0.7876663368740053,0.0,-2.0074317787949227,0.9919889178103112,-2.1099176772449498e-05,9.123136030923088e-05,613.6820732041745,513.2420588412073,91.2430326828813
7.82,0.0004398849988834549,-2.660605121964349,0.0,-2.0074317787949227,0.9919889178103112,-2.1099176772449498e-05,9.123136030923088e-05,613.6820732041745,513.2420588412073,91.2430326828813
7.84,0.0006505921169042981,0.384314252527764,0.0,-2.4014256921129573,1.1591477942416286,0.0003295998816223353,0.0003134100247184842,425.72571935163904,63.83286007328758,11.348064013028903
7.86,0.0018194735926953002,1.4279312010916163,0.0,-2.4014256921129573,1.1591477942416286,0.0003295998816223353,0.0003134100247184842,425.72571935163904,63.83286007328758,11.348064013028903
7.88,0.0027641631732510203,1.7064315422422431,0.0,-2.4014256921129573,1.1591477942416286,0.0003295998816223353,0.0003134100247184842,425.72571935163904,63.83286007328758,11.348064013028903
7.9,0.0031098244286281115,1.5176680196045194,0.0,-2.4014256921129573,1.1591477942416286,0.0003295998816223353,0.0003134100247184842,425.72571935163904,63.83286007328758,11.348064013028903
7.92,0.0028375294253444156,1.0547372268042252,0.0,-2.4014256921129573,1.1591477942416286,0.0003295998816223353,0.0003134100247184842,425.72571935163904,63.83286007328758,11.348064013028903
7.94,0.0021403494358892485,0.5195811657343994,0.0,-2.4014256921129573,1.1591477942416286,0.0003295998816223353,0.0003134100247184842,425.72571935163904,63.83286007328758,11.348064013028903
7.96,0.0013088807895467241,0.09107875650865938,0.0,-2.4014256921129573,1.1591477942416286,0.0003295998816223353,0.0003134100247184842,425.72571935163904,63.83286007328758,11.348064013028903
7.98,0.0006215546493306453,-0.11895322741877812,0.0,-2.4014256921129573,1.1591477942416286,0.0003295998816223353,0.0003134100247184842,425.72571935163904,63.83286007328758,11.348064013028903
8.0,0.00026126411066914023,-0.08644358440863073,0.0,-2.4014256921129573,1.1591477942416286,0.0003295998816223353,0.0003134100247184842,425.72571935163904,63.83286007328758,11.348064013028903
8.02,0.0002767251463787393,0.1336945052396948,0.0,-2.4014256921129573,1.1591477942416286,0.0003295998816223353,0.0003134100247184842,425.72571935163904,63.83286007328758,11.348064013028903
8.040000000000001,0.0005918197454468672,0.35021047608448835,0.0,-2.102812811419809,0.9146532809418153,0.00032106945161873064,0.00034564265993453216,323.7979973280301,54.232095389744636,9.641261402621268
8.06,0.0010772095014234054,0.5906400997296708,0.0,-2.102812811419809,0.9146532809418153,0.00032106945161873064,0.00034564265993453216,323.7979973280301,54.232095389744636,9.641261402621268
8.08,0.0015974736463753273,0.777644929828558,0.0,-2.102812811419809,0.9146532809418153,0.00032106945161873064,0.00034564265993453216,323.7979973280301,54.232095389744636,9.641261402621268
8.1,0.0020248557450978453,0.8734516365217304,0.0,-2.102812811419809,0.9146532809418153,0.00032106945161873064,0.00034564265993453216,323.7979973280301,54.232095389744636,9.641261402621268
8.120000000000001,0.002272188365686497,0.8692067502613496,0.0,-2.102812811419809,0.9146532809418153,0.00032106945161873064,0.00034564265993453216,323.7979973280301,54.232095389744636,9.641261402621268
8.14,0.002306023907433207,0.779744783797262,0.0,-2.102812811419809,0.9146532809418153,0.00032106945161873064,0.00034564265993453216,323.7979973280301,54.232095389744636,9.641261402621268
8.16,0.0021447040830865904,0.6357587887413519,0.0,-2.102812811419809,0.9146532809418153,0.00032106945161873064,0.00034564265993453216,323.7979973280301,54.232095389744636,9.641261402621268
8.18,0.0018451806332943762,0.47415219180262436,0.0,-2.102812811419809,0.9146532809418153,0.00032106945161873064,0.00034564265993453216,323.7979973280301,54.232095389744636,9.641261402621268
8.2,0.0014836217383836893,0.32878434689641667,0.0,-2.102812811419809,0.9146532809418153,0.00032106945161873064,0.00034564265993453216,323.7979973280301,54.232095389744636,9.641261402621268
8.22,0.0011352165823823104,0.22354369036640928,0.0,-2.102812811419809,0.9146532809418153,0.00032106945161873064,0.00034564265993453216,323.7979973280301,54.232095389744636,9.641261402621268
8.24,0.0008577887443285406,0.1652501602501363,0.0,-2.1883971297001357,0.9944225298710927,0.0003378307590003275,0.0003614670624358635,318.65687071987776,53.833110560571214,9.570330766323773
8.26,0.0006832216773154081,0.15957934399373014,0.0,-2.1883971297001357,0.9944225298710927,0.0003378307590003275,0.0003614670624358635,318.65687071987776,53.833110560571214,9.570330766323773
8.28,0.0006140572312029117,0.18863764752963166,0.0,-2.1883971297001357,0.9944225298710927,0.0003378307590003275,0.0003614670624358635,318.65687071987776,53.833110560571214,9.570330766323773
8.3,0.0006271491441323987,0.23284573150302346,0.0,-2.1883971297001357,0.9944225298710927,0.0003378307590003275,0.0003614670624358635,318.65687071987776,53.833110560571214,9.570330766323773
8.32,0.0006845528396779662,0.27307876649145557,0.0,-2.1883971297001357,0.9944225298710927,0.0003378307590003275,0.0003614670624358635,318.65687071987776,53.833110560571214,9.570330766323773
8.34,0.0007446850619460261,0.29434773169622896,0.0,-2.1883971297001357,0.9944225298710927,0.0003378307590003275,0.0003614670624358635,318.65687071987776,53.833110560571214,9.570330766323773
8.36,0.0007721188523850714,0.288274268293259,0.0,-2.1883971297001357,0.9944225298710927,0.0003378307590003275,0.0003614670624358635,318.65687071987776,53.833110560571214,9.570330766323773
8.38,0.0007442727548413728,0.2537499077021862,0.0,-2.1883971297001357,0.9944225298710927,0.0003378307590003275,0.0003614670624358635,318.65687071987776,53.833110560571214,9.570330766323773
8.4,0.0006541184618160424,0.19591038542366573,0.0,-2.1883971297001357,0.9944225298710927,0.0003378307590003275,0.0003614670624358635,318.65687071987776,53.833110560571214,9.570330766323773
8.42,0.0005090310263707355,0.12393891458468217,0.0,-2.1883971297001357,0.9944225298710927,0.0003378307590003275,0.0003614670624358635,318.65687071987776,53.833110560571214,9.570330766323773
8.44,0.00032671771417533066,0.05531677616169081,0.0,-2.17222329233802,0.9622002507292662,0.00033338058377337777,0.0003792170276735955,334.7619473092624,52.21714371459759,9.283047771484016
8.46,0.00012759803350828342,-0.019008375858311333,0.0,-2.17222329233802,0.9622002507292662,0.00033338058377337777,0.0003792170276735955,334.7619473092624,52.21714371459759,9.283047771484016
8.48,-6.745821690729188e-05,-0.08249018473338665,0.0,-2.17222329233802,0.9622002507292662,0.00033338058377337777,0.0003792170276735955,334.7619473092624,52.21714371459759,9.283047771484016
8.5,-0.0002391157749867326,-0.12934376306482148,0.0,-2.17222329233802,0.9622002507292662,0.00033338058377337777,0.0003792170276735955,334.7619473092624,52.21714371459759,9.283047771484016
8.52,-0.000375913039339649,-0.15935037517060707,0.0,-2.17222329233802,0.9622002507292662,0.00033338058377337777,0.0003792170276735955,334.7619473092624,52.21714371459759,9.283047771484016
8.540000000000001,-0.000475869692056808,-0.17620937211543858,0.0,-2.17222329233802,0.9622002507292662,0.00033338058377337777,0.0003792170276735955,334.7619473092624,52.21714371459759,9.283047771484016
8.56,-0.0005453772953839644,-0.18591443464608853,0.0,-2.17222329233802,0.9622002507292662,0.00033338058377337777,0.0003792170276735955,334.7619473092624,52.21714371459759,9.283047771484016
8.58,-0.0005963242848825859,-0.19497736183595826,0.0,-2.17222329233802,0.9622002507292662,0.00033338058377337777,0.0003792170276735955,334.7619473092624,52.21714371459759,9.283047771484016
8.6,-0.0006424331370548956,-0.20883813844999022,0.0,-2.17222329233802,0.9622002507292662,0.00033338058377337777,0.0003792170276735955,334.7619473092624,52.21714371459759,9.283047771484016
8.620000000000001,-0.0006957725921406714,-0.2307768850647661,0.0,-2.17222329233802,0.9622002507292662,0.00033338058377337777,0.0003792170276735955,334.7619473092624,52.21714371459759,9.283047771484016
8.64,-0.0007642073912930338,-0.25795536512606004,0.0,-2.1906454543115026,0.9816993978581755,0.00033959040528999104,0.00038050206759298704,330.14542560276436,52.147613096393954,9.270686772692258
8.66,-0.0008512475041719866,-0.2962032725402757,0.0,-2.1906454543115026,0.9816993978581755,0.00033959040528999104,0.00038050206759298704,330.14542560276436,52.147613096393954,9.270686772692258
8.68,-0.0009551253964731939,-0.3392991226460227,0.0,-2.1906454543115026,0.9816993978581755,0.00033959040528999104,0.00038050206759298704,330.14542560276436,52.147613096393954,9.270686772692258
8.700000000000001,-0.0010688331458467244,-0.38251043420125574,0.0,-2.1906454543115026,0.9816993978581755,0.00033959040528999104,0.00038050206759298704,330.14542560276436,52.147613096393954,9.270686772692258
